2022/07/14 13:46:50 pMyThingName = Thing_cardWriterV2_1d556f0a-828c-4762-91fb-dc47119380ea
2022/07/14 14:55:19 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:20 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:21 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:22 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:23 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:25 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:26 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:27 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:28 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:30 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:31 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:32 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:33 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:34 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:36 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:37 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:38 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:39 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:41 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:42 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:43 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:44 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:45 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:47 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:48 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:49 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:50 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:51 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:53 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:54 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:55 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:56 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:58 mqttClient.clientStatus.clientState = 3
2022/07/14 14:55:59 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:00 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:01 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:02 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:04 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:05 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:06 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:07 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:08 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:10 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:11 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:12 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:13 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:15 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:16 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:17 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:18 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:19 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:21 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:22 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:23 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:24 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:26 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:27 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:28 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:29 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:30 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:32 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:33 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:34 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:35 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:36 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:38 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:39 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:40 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:41 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:43 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:44 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:45 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:46 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:47 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:49 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:50 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:51 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:52 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:54 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:55 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:56 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:57 mqttClient.clientStatus.clientState = 3
2022/07/14 14:56:58 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:00 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:01 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:02 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:03 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:04 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:06 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:07 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:08 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:09 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:11 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:12 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:13 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:14 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:15 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:17 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:18 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:19 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:20 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:22 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:23 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:24 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:25 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:26 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:28 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:29 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:30 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:31 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:32 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:34 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:35 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:36 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:37 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:39 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:40 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:41 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:42 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:43 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:45 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:46 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:47 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:48 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:50 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:51 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:52 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:53 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:54 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:56 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:57 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:58 mqttClient.clientStatus.clientState = 3
2022/07/14 14:57:59 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:00 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:02 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:03 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:04 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:05 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:07 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:08 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:09 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:10 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:11 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:13 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:14 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:15 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:16 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:17 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:19 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:20 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:21 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:22 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:24 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:25 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:26 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:27 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:28 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:30 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:31 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:32 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:33 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:35 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:36 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:37 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:38 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:39 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:41 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:42 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:43 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:44 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:46 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:47 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:48 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:49 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:50 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:52 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:53 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:54 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:55 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:56 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:58 mqttClient.clientStatus.clientState = 3
2022/07/14 14:58:59 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:00 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:01 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:03 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:04 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:05 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:06 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:07 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:09 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:10 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:11 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:12 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:14 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:15 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:16 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:17 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:18 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:20 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:21 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:22 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:23 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:24 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:26 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:27 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:28 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:29 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:31 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:32 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:33 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:34 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:35 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:37 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:38 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:39 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:40 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:42 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:43 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:44 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:45 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:46 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:48 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:49 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:50 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:51 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:52 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:54 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:55 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:56 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:57 mqttClient.clientStatus.clientState = 3
2022/07/14 14:59:59 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:00 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:01 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:02 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:03 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:05 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:06 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:07 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:08 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:10 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:11 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:12 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:13 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:14 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:16 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:17 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:18 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:19 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:20 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:22 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:23 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:24 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:25 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:27 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:28 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:29 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:30 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:31 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:33 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:34 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:35 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:36 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:38 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:39 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:40 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:41 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:42 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:44 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:45 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:46 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:47 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:48 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:50 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:51 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:52 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:53 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:55 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:56 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:57 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:58 mqttClient.clientStatus.clientState = 3
2022/07/14 15:00:59 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:01 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:02 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:03 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:04 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:06 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:07 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:08 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:09 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:10 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:12 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:13 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:14 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:15 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:17 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:18 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:19 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:20 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:21 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:23 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:24 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:25 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:26 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:27 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:29 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:30 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:31 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:32 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:34 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:35 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:36 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:37 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:38 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:40 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:41 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:42 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:43 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:44 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:46 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:47 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:48 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:49 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:51 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:52 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:53 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:54 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:55 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:57 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:58 mqttClient.clientStatus.clientState = 3
2022/07/14 15:01:59 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:00 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:02 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:03 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:04 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:05 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:06 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:08 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:09 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:10 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:11 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:12 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:14 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:15 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:16 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:17 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:19 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:20 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:21 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:22 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:23 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:25 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:26 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:27 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:28 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:29 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:31 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:32 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:33 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:34 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:36 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:37 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:38 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:39 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:40 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:42 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:43 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:44 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:45 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:47 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:48 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:49 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:50 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:51 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:53 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:54 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:55 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:56 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:58 mqttClient.clientStatus.clientState = 3
2022/07/14 15:02:59 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:00 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:01 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:02 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:04 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:05 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:06 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:07 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:08 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:10 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:11 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:12 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:13 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:15 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:16 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:17 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:18 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:19 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:21 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:22 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:23 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:24 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:26 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:27 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:28 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:29 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:30 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:32 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:33 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:34 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:35 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:36 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:38 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:39 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:40 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:41 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:43 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:44 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:45 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:46 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:47 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:49 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:50 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:51 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:52 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:54 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:55 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:56 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:57 mqttClient.clientStatus.clientState = 3
2022/07/14 15:03:58 mqttClient.clientStatus.clientState = 3
2022/07/14 15:04:00 mqttClient.clientStatus.clientState = 3
2022/07/14 15:04:01 mqttClient.clientStatus.clientState = 3
2022/07/14 15:04:02 mqttClient.clientStatus.clientState = 3
2022/07/14 15:04:03 mqttClient.clientStatus.clientState = 3
2022/07/14 15:04:04 mqttClient.clientStatus.clientState = 3
2022/07/14 15:04:06 mqttClient.clientStatus.clientState = 3
2022/07/14 15:04:07 mqttClient.clientStatus.clientState = 3
