2022/06/29 10:47:38 pMyThingName = Thing_cardWriterV2_1d556f0a-828c-4762-91fb-dc47119380ea
2022/06/29 10:56:08 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:11 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:12 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:13 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:14 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:15 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:18 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:19 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:20 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:21 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:23 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:24 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:25 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:27 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:29 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:30 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:31 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:32 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:35 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:36 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:37 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:38 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:40 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:41 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:42 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:44 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:46 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:47 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:48 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:49 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:52 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:53 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:54 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:55 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:57 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:58 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:59 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:01 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:03 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:04 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:05 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:06 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:08 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:10 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:11 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:12 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:14 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:15 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:16 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:18 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:20 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:21 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:22 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:23 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:25 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:27 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:28 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:29 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:31 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:32 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:33 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:35 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:37 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:38 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:39 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:40 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:42 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:44 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:45 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:46 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:48 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:49 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:50 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:52 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:54 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:55 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:56 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:57 mqttClient.clientStatus.clientState = 3
2022/06/29 10:57:59 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:01 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:02 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:03 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:05 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:06 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:07 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:08 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:11 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:12 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:13 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:14 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:16 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:18 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:19 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:20 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:22 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:23 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:24 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:25 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:28 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:29 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:30 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:31 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:33 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:35 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:36 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:37 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:39 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:40 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:41 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:42 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:45 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:46 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:47 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:48 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:50 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:52 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:53 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:54 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:56 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:57 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:58 mqttClient.clientStatus.clientState = 3
2022/06/29 10:58:59 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:02 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:03 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:04 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:05 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:07 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:08 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:10 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:11 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:13 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:14 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:15 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:16 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:19 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:20 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:21 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:22 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:24 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:25 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:27 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:28 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:30 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:31 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:32 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:33 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:36 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:37 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:38 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:39 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:41 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:42 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:44 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:45 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:47 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:48 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:49 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:50 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:53 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:54 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:55 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:56 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:58 mqttClient.clientStatus.clientState = 3
2022/06/29 10:59:59 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:00 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:01 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:02 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:04 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:05 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:06 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:07 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:08 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:10 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:11 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:12 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:13 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:15 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:16 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:17 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:18 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:19 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:21 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:22 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:23 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:24 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:25 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:27 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:28 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:29 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:30 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:32 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:33 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:34 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:35 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:36 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:38 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:39 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:40 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:41 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:42 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:44 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:45 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:46 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:47 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:49 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:50 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:51 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:52 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:53 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:55 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:56 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:57 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:58 mqttClient.clientStatus.clientState = 3
2022/06/29 11:00:59 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:01 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:02 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:03 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:04 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:06 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:07 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:08 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:09 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:10 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:12 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:13 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:14 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:15 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:16 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:18 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:19 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:20 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:21 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:23 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:24 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:25 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:26 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:27 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:29 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:30 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:31 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:32 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:33 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:35 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:36 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:37 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:38 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:40 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:41 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:42 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:43 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:44 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:46 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:47 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:48 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:49 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:50 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:52 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:53 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:54 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:55 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:57 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:58 mqttClient.clientStatus.clientState = 3
2022/06/29 11:01:59 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:00 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:01 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:03 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:04 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:05 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:06 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:07 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:09 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:10 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:11 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:12 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:13 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:15 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:16 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:17 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:18 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:20 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:21 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:22 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:23 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:24 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:26 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:27 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:28 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:29 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:30 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:32 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:33 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:34 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:35 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:37 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:38 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:39 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:40 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:41 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:43 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:44 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:45 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:46 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:47 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:49 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:50 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:51 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:52 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:54 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:55 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:56 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:57 mqttClient.clientStatus.clientState = 3
2022/06/29 11:02:58 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:00 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:01 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:02 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:03 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:04 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:06 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:07 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:08 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:09 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:11 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:12 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:13 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:14 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:15 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:17 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:18 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:19 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:20 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:21 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:23 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:24 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:25 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:26 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:28 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:29 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:30 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:31 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:32 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:34 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:35 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:36 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:37 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:38 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:40 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:41 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:42 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:43 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:45 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:46 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:47 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:48 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:49 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:51 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:52 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:53 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:54 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:55 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:57 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:58 mqttClient.clientStatus.clientState = 3
2022/06/29 11:03:59 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:00 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:02 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:03 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:04 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:05 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:06 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:08 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:09 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:10 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:11 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:12 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:14 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:15 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:16 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:17 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:19 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:20 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:21 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:22 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:23 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:25 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:26 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:27 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:28 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:29 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:31 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:32 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:33 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:34 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:36 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:37 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:38 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:39 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:40 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:42 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:43 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:44 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:45 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:46 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:48 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:49 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:50 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:51 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:53 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:54 mqttClient.clientStatus.clientState = 3
2022/06/29 11:04:55 mqttClient.clientStatus.clientState = 3
