2022/07/08 10:07:39 pMyThingName = Thing_cardWriterV2_1d556f0a-828c-4762-91fb-dc47119380ea
2022/07/08 10:41:26 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:28 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:29 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:30 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:31 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:32 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:34 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:35 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:36 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:37 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:39 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:40 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:41 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:42 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:43 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:45 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:46 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:47 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:48 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:49 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:51 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:52 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:53 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:54 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:56 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:57 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:58 mqttClient.clientStatus.clientState = 3
2022/07/08 10:41:59 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:00 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:02 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:03 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:04 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:05 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:06 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:08 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:09 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:10 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:11 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:13 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:14 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:15 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:16 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:17 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:19 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:20 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:21 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:22 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:24 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:25 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:26 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:27 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:28 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:30 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:31 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:32 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:33 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:34 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:36 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:37 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:38 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:39 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:41 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:42 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:43 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:44 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:45 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:47 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:48 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:49 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:50 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:51 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:53 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:54 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:55 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:56 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:58 mqttClient.clientStatus.clientState = 3
2022/07/08 10:42:59 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:00 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:01 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:02 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:04 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:05 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:06 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:07 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:08 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:10 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:11 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:12 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:13 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:15 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:16 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:17 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:18 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:19 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:21 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:22 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:23 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:24 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:25 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:27 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:28 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:29 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:30 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:32 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:33 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:34 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:35 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:36 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:38 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:39 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:40 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:41 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:42 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:44 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:45 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:46 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:47 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:49 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:50 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:51 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:52 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:53 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:55 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:56 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:57 mqttClient.clientStatus.clientState = 3
2022/07/08 10:43:58 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:00 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:01 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:02 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:03 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:04 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:06 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:07 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:08 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:09 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:10 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:12 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:13 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:14 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:15 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:17 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:18 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:19 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:20 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:21 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:23 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:24 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:25 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:26 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:27 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:29 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:30 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:31 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:32 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:34 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:35 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:36 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:37 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:38 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:40 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:41 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:42 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:43 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:44 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:46 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:47 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:48 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:49 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:51 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:52 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:53 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:54 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:55 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:57 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:58 mqttClient.clientStatus.clientState = 3
2022/07/08 10:44:59 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:00 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:01 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:03 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:04 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:05 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:06 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:08 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:09 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:10 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:11 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:12 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:14 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:15 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:16 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:17 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:18 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:20 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:21 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:22 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:23 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:25 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:26 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:27 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:28 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:29 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:31 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:32 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:33 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:34 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:36 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:37 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:38 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:39 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:40 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:42 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:43 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:44 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:45 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:46 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:48 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:49 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:50 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:51 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:53 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:54 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:55 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:56 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:57 mqttClient.clientStatus.clientState = 3
2022/07/08 10:45:59 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:00 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:01 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:02 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:03 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:05 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:06 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:07 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:08 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:10 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:11 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:12 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:13 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:14 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:16 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:17 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:18 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:19 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:20 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:22 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:23 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:24 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:25 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:27 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:28 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:29 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:30 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:31 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:33 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:34 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:35 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:36 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:37 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:39 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:40 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:41 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:42 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:44 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:45 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:46 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:47 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:48 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:50 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:51 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:52 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:53 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:55 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:56 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:57 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:58 mqttClient.clientStatus.clientState = 3
2022/07/08 10:46:59 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:01 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:02 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:03 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:04 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:05 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:07 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:08 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:09 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:10 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:12 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:13 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:14 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:15 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:16 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:18 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:19 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:20 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:21 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:22 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:24 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:25 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:26 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:27 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:29 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:30 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:31 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:32 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:33 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:35 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:36 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:37 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:38 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:39 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:41 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:42 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:43 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:44 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:46 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:47 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:48 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:49 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:50 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:52 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:53 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:54 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:55 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:56 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:58 mqttClient.clientStatus.clientState = 3
2022/07/08 10:47:59 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:00 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:01 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:03 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:04 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:05 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:06 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:07 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:09 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:10 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:11 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:12 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:13 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:15 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:16 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:17 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:18 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:20 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:21 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:22 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:23 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:24 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:26 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:27 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:28 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:29 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:30 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:32 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:33 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:34 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:35 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:37 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:38 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:39 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:40 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:41 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:43 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:44 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:45 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:46 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:48 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:49 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:50 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:51 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:52 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:54 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:55 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:56 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:57 mqttClient.clientStatus.clientState = 3
2022/07/08 10:48:58 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:00 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:01 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:02 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:03 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:05 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:06 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:07 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:08 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:09 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:11 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:12 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:13 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:14 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:15 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:17 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:18 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:19 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:20 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:22 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:23 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:24 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:25 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:26 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:28 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:29 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:30 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:31 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:32 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:34 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:35 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:36 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:37 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:39 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:40 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:41 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:42 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:43 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:45 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:46 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:47 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:48 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:49 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:51 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:52 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:53 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:54 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:56 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:57 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:58 mqttClient.clientStatus.clientState = 3
2022/07/08 10:49:59 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:00 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:02 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:03 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:04 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:05 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:06 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:08 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:09 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:10 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:11 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:13 mqttClient.clientStatus.clientState = 3
2022/07/08 10:50:14 mqttClient.clientStatus.clientState = 3
