2022/07/07 10:28:01 pMyThingName = Thing_cardWriterV2_1d556f0a-828c-4762-91fb-dc47119380ea
2022/07/07 10:46:29 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:30 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:31 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:33 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:34 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:35 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:36 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:37 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:39 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:40 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:41 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:42 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:44 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:45 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:46 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:47 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:48 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:50 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:51 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:52 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:53 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:54 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:56 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:57 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:58 mqttClient.clientStatus.clientState = 3
2022/07/07 10:46:59 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:01 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:02 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:03 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:04 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:05 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:07 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:08 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:09 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:10 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:11 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:13 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:14 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:15 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:16 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:18 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:19 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:20 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:21 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:22 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:24 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:25 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:26 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:27 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:28 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:30 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:31 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:32 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:33 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:35 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:36 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:37 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:38 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:39 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:41 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:42 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:43 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:44 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:46 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:47 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:48 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:49 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:50 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:52 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:53 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:54 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:55 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:56 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:58 mqttClient.clientStatus.clientState = 3
2022/07/07 10:47:59 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:00 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:01 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:03 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:04 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:05 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:06 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:07 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:09 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:10 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:11 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:12 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:13 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:15 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:16 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:17 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:18 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:20 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:21 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:22 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:23 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:24 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:26 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:27 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:28 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:29 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:30 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:32 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:33 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:34 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:35 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:37 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:38 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:39 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:40 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:41 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:43 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:44 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:45 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:46 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:47 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:49 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:50 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:51 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:52 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:54 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:55 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:56 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:57 mqttClient.clientStatus.clientState = 3
2022/07/07 10:48:58 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:00 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:01 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:02 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:03 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:04 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:06 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:07 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:08 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:09 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:11 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:12 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:13 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:14 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:15 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:17 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:18 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:19 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:20 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:22 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:23 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:24 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:25 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:26 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:28 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:29 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:30 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:31 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:32 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:34 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:35 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:36 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:37 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:39 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:40 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:41 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:42 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:43 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:45 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:46 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:47 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:48 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:49 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:51 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:52 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:53 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:54 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:56 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:57 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:58 mqttClient.clientStatus.clientState = 3
2022/07/07 10:49:59 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:00 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:02 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:03 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:04 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:05 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:06 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:08 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:09 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:10 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:11 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:13 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:14 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:15 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:16 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:17 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:19 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:20 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:21 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:22 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:23 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:25 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:26 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:27 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:28 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:30 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:31 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:32 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:33 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:34 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:36 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:37 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:38 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:39 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:40 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:42 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:43 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:44 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:45 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:47 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:48 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:49 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:50 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:51 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:53 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:54 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:55 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:56 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:57 mqttClient.clientStatus.clientState = 3
2022/07/07 10:50:59 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:00 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:01 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:02 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:04 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:05 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:06 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:07 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:08 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:10 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:11 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:12 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:13 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:15 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:16 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:17 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:18 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:19 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:21 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:22 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:23 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:24 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:25 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:27 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:28 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:29 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:30 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:32 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:33 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:34 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:35 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:36 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:38 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:39 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:40 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:41 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:42 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:44 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:45 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:46 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:47 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:49 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:50 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:51 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:52 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:53 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:55 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:56 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:57 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:58 mqttClient.clientStatus.clientState = 3
2022/07/07 10:51:59 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:01 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:02 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:03 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:04 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:06 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:07 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:08 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:09 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:10 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:12 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:13 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:14 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:15 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:16 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:18 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:19 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:20 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:21 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:23 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:24 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:25 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:26 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:27 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:29 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:30 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:31 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:32 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:33 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:35 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:36 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:37 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:38 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:40 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:41 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:42 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:43 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:44 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:46 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:47 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:48 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:49 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:50 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:52 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:53 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:54 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:55 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:57 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:58 mqttClient.clientStatus.clientState = 3
2022/07/07 10:52:59 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:00 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:01 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:03 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:04 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:05 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:06 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:08 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:09 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:10 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:11 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:12 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:14 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:15 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:16 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:17 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:18 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:20 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:21 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:22 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:23 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:25 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:26 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:27 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:28 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:29 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:31 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:32 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:33 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:34 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:35 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:37 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:38 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:39 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:40 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:42 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:43 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:44 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:45 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:46 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:48 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:49 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:50 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:51 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:52 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:54 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:55 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:56 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:57 mqttClient.clientStatus.clientState = 3
2022/07/07 10:53:59 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:00 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:01 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:02 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:03 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:05 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:06 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:07 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:08 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:09 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:11 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:12 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:13 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:14 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:16 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:17 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:18 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:19 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:20 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:22 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:23 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:24 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:25 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:26 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:28 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:29 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:30 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:31 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:33 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:34 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:35 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:36 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:37 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:39 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:40 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:41 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:42 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:43 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:45 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:46 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:47 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:48 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:50 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:51 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:52 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:53 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:54 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:56 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:57 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:58 mqttClient.clientStatus.clientState = 3
2022/07/07 10:54:59 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:00 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:02 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:03 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:04 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:05 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:07 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:08 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:09 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:10 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:11 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:13 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:14 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:15 mqttClient.clientStatus.clientState = 3
2022/07/07 10:55:16 mqttClient.clientStatus.clientState = 3
